author,published,summary,is_com_or_sub,link,id,title,published_parsed
redh,2022-05-05 08:01:00+00:00,"Bis zu einem bestimmten Verkehrsaufkommen sind Kreisel besser als Ampeln. Dann muss man den Kreisel entweder grösser bauen oder intelligente Ampelsysteme. Das weiss man schon seit Jahrzehnten, da braucht niemand überrascht zu sein. Man findet dazu coole Simulationen im Internet, die das veranschaulichen. Kreisel und Ampelsysteme lassen sich auch kombinieren, so dass die Ampeln erst ab dem kritischen Verkehrsaufkommen aktiv sind und diejenigen Zufahrten priorisiert, die am aktivsten sind.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
betty1,2022-05-05 08:00:00+00:00,"Das ist sicher eine gute Idee, Ampeln brauchen Strom den haben wir ja.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Sowhat123456,2022-05-05 08:00:00+00:00,"Vielleicht sollten die Damen und Herren mal selber Autofahren. Dann wüssten sie, dass Kreisel noch immer besser sind als Ampeln... Die Strassen entlastet man nur durch noch mehr Platz. Der ""motorisierte Individualverkehr "" wird auch nicht abnehmen. Wenn man bedenkt, was für ein riesiger Wirtschaftszweig daran hängt, sollte man auch froh darum sein. Schliesslich will der Kanton ja auch Steuern einnehmen. Dieses theoretische Geplänkel über Velos und ÖV können sich die Grünen endlich sparen und echte Lösungen schaffen.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
hollywood observer,2022-05-05 07:57:00+00:00,"In manchen Ländern gibt es seit Jahrzehnten sogar mehrspurige Kreisel, klappt prima. Aber hier hat man zuviel Geld,man kann ja alles wieder umbauen. Man kann ja die Kreisel lassen, aber Ampeln drauf stellen. Wäre billiger.
Ansonsten bei Sir Norman Foster anfragen, der macht das bestimmt.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
vario0,2022-05-05 08:39:00+00:00,"@hollywood observer Ja ja Mehrspurig,wir haben ja sooo viel Platz.
Die meisten Kreisel sind sehr eng.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
"Amberparfüm1,2,3,4",2022-05-05 07:56:00+00:00,"ich finde kreisel gut, vorallem in ländlichen gebieten und städten nicht gerade an den hauptachsen.  unzählige male stand ich vor der roten ampel und kein auto weit und breit, deshalb finde ich kreisel besser der verkehr geht flüssiger nicht stockend. ab und zu reflektieren.bei feierabendverkehr kann man ja auf ampel umschalten wo es nötig ist, geht auch mit kreisel ohne gerade ein ne riesenbaustelke zu machen.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
FranzPeter,2022-05-05 07:55:00+00:00,"Leider scheint einfach keiner zu erkennen, dass das ungebremste Wachstum zu solchen Probleme führt. Irgendwann ist einfach kein Platz mehr, aber das geht den Strategen einfach nicht in den Kopf!",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
heirii,2022-05-05 09:50:00+00:00,"@FranzPeter 
Die wollen das nicht wahrhaben, weil dies ihre Ideologie in Frage stellen könnte",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Roger_Baumgartner,2022-05-05 07:53:00+00:00,Die Intelligente Lampen sind viel intelligenter als die Leute welche in den Kreisel fahren wollen.,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Habegenug,2022-05-05 07:53:00+00:00,"Zuviele Autos, auf wenig Platz,  da kann man machen was man will, Stau vorprogrammiert. 
Das Geld für Ampeln kann man sich wirklich sparen.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Sichfried,2022-05-05 07:53:00+00:00,Hin und her kostet mehr. Die Lobby der Tiefbauunternehmen freut´s. Die Regierung ist einmal mehr die Marionette der tüchtigen Unternehmer und das Volk zahlt das ganze Theater. Es lebe der Neoliberalismus.,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
GuidoKeller,2022-05-05 08:01:00+00:00,"@Sichfried oh mein Gott. Billigste SVP-Polemik. Ich frage mich wirklich, müssen SVP Wähler eigentlich nie arbeiten? ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Piadina,2022-05-05 07:52:00+00:00,"Je nachdem ist es nicht die Ampel, nicht der Kreisel, sondern einfach die fehlende Spur, die es bräuchte, um den Verkehr überhaupt flüssig zu halten, ohne das man täglich in den Stau kommt. ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Jimmynigrill,2022-05-05 07:52:00+00:00,Irgendwo muss doch die Kohle verheizt werden. Und jeder Bauunternehmer kennt doch irgendwo einen Kommunalpolitiker.,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Dan@work,2022-05-05 07:51:00+00:00,"Es waren mal zwei freunde, der eine baut Ampeln under der andere macht Politik... bla bla bla und wenn sie nicht gestorben sind, machen sie heute noch Geschäfte miteinander..",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
NichtAllesIstWurst,2022-05-05 07:51:00+00:00,"Ich bin von Lizern, da wurden Kreisel gebaut über JAHRE, z. B. die bei Sempach. Am Ende waren es drei und drei Jahre hat dies gedauert. Sogar Kräne wurden aufgestellt, kostete Millionen. Jetzt soll das nuchts mehr sein. Beamtenwahnsinn, wieder einmal mehr. ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Lappis-machet-dAuge-uf,2022-05-05 07:50:00+00:00,Dann bitte auch gleich Rot- und Grün-Phasen mit Zeitdauer anzeigen. ,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
DonKischote,2022-05-05 07:48:00+00:00,Die menschheit dreht sich im kreis el.,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Dorftrottel,2022-05-05 07:48:00+00:00,Kreisel sind super! Leider machen viele ein Vollstopp auch wenn sie fahren könnten. Scheitert wohl and unserer schweizer Döpflischissede.,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
MurmeliMurmeli,2022-05-05 07:48:00+00:00,Anscheinend wurden doch immer noch *ZUWENIG STEUERGELDER* verschleudert verbaut!! ,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Neuernick,2022-05-05 07:47:00+00:00,Ich liebe Kreisel mit den Velofahrerinnen.EINFACH SUPER wie die sich verhalten.Drauflos Fahren wie es grade passt.und der Gebüsste ist immer der Autofahrer.JA ich will auch wieder Ampeln.Und wenn da die Velölen drauflos bei Rot fahren .Bingo,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Mediozapato,2022-05-05 07:44:00+00:00,"Bei gut entwickelten Verkehrsteilnehmern, eignet sich das Kreiselsystem hervorragend.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Kugi1955,2022-05-05 07:43:00+00:00,Die Grünen brauchen den Kreisel weil sie nicht zwischen rot und grün unterscheiden können. ,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Juta,2022-05-05 07:41:00+00:00,"Es gab schon früher die Kenntnisse, dass ein Kreisel seine Grenzen hat. Deswegen wurden auch an mehreren Orten in der Schweiz (z.B. Sihlbrugg) ein doppelstöckiger Kreisel als Lösung gesehen aber wegen Kostengründen nicht realisiert. Nicht zu vergessen, dass unsere Schweizer Kreisregel (äussere Spur für die ersten zwei Ausfahrten) den Fluss zusätzlich mindert. Wenn wir den Kreisel so fahren würden wie es die Franzosen (äussere Spur für die erste Ausfahrt)  machen, dann wäre der Verkehrsfluss auch wieder besser. Einfach gesagt, wir bzw. unsere Politik ist an dem Problem nun wirklich selber schuld und das Kosten sparren geht nun langsam nach hinten los. ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Jimmynigrill,2022-05-05 07:50:00+00:00,"@Juta Da gebe ich ihnen recht. In Frankreich sind die Kreisel aber meist grösser als in der Schweiz und erlauben daher die vorgesehene, sinnvolle Nutzung.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Dihydrogenmonoxid,2022-05-05 07:40:00+00:00,"Kreisel machen nur dort Sinn, wo aus allen Richtungen etwa gleich viele Fahrzeuge kommen.  Bei Kreuzungen mit einer dominierenden Verkehrsachse eben nicht. Das wusste man bereits vor 30 Jahren.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Übelkenivel,2022-05-05 07:40:00+00:00,"Blinken heisst das Zauberwort.
Habe ich eben dem Kanton 60mio gespart? Uh es wird ein guter Tag ;)",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
GrussAusDerKüche,2022-05-05 07:36:00+00:00,"Ganz klar, früher Kreuzung mit Rotlichtern, dann kam ein neuer Chefs ans Ruder. Der hat herausgefunden, dass Kreisel ein vielfaches besser ist. Also in der ganzen Schweiz werden 100erte gebaut. Nun ist der Kreiselchef in den Ruhestand getreten. Ein neuer ist gekommen. Seine Studie, egal wer und wo die gemacht wurden! sagen ganz klar, Kreisel ist schlecht, Kreuzung ist viel besser. Also bauen wir doch wieder alle ab und neue Kreuzungen und Rotlichtanlagen. Geld habe wir ja genügend im Überfluss und es steht auch nichts wichtigeres an in der CH. Aber wenn ein HSG ler kommt, der kann ja sogar das Rad neu erfinden und machen dass das Wasser Bergauf  läuft. ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
FranzPeter,2022-05-05 07:57:00+00:00,"@GrussAusDerKüche Könnte man kaum besser umschreiben, vielen Dank!",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
container,2022-05-05 07:33:00+00:00,damit die öv-buse besser durch den kreisel kommen werden ampeln montiert und so jeglichen verkehrsfluss unterbunden! so was gibt es nur bei uns! öv über alles,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Alpendudel,2022-05-05 07:32:00+00:00,"das System Kreisel würde schon funktionieren, wenn man nicht noch an den hauptknotenpunkten dirket am kreisel ein Fussgängerüberweg bauen würde, eine Bushaltestelle oder 20m weiter eine Ampel wo es Rückstau bis zum Kreisel gibt!!!",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Rennat,2022-05-05 07:30:00+00:00,Man hat zu viel Geld in der Kasse! ,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
House-Meister,2022-05-05 07:30:00+00:00,"Ein Kreisel bedingt, dass die Autofahrer (nicht nur die) erstmal überhaupt wissen, wie man in einen rein und auch wieder raus fährt. Oder wo man in einem Kreisel stehen muss, um den Verkehr nicht aufzuhalten bzw. weniger aufzuhalten. Weiterhin sollte der Autofahrer auch Rücksicht auf andere Kreiselfahrer nehmen und nicht nur auf sein Vorfahrtsrecht pochen. Die letzten Jahre haben gezeigt, dass sehr viele Menschen, nur Egoisten sind und deshalb klappt es beim Kreisel nicht. Darum ist die Ampel wohl die bessere Lösung, weil der Ego-Mensch geführt werden muss. Die meisten zumindest.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
ROLLYMANN60,2022-05-05 08:00:00+00:00,@House-Meister wohl wieder ein Grün Alternativer Velo Fahrer wo nicht weiss wie man sich im Kreisel Verhält kann solche Verlogene Aussagen Tätigen!,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
DerFussgänger,2022-05-05 07:30:00+00:00,"Die Grünen kommen wohl nie aus ihrer ÖV-Blase raus. Ich bin mal eine Weile von Luzern Agglo nach Sursee gependelt. Mit dem ÖV hätte ich wegen mehrfachen Umsteigens mindestens drei mal so lange pro Strecke gebraucht. Wenn man das Problem wirklich lösen (und nicht nur ideologische Parolen loswerden) will, muss man endlich darüber nachdenken, wie die Schweiz den Titel ""Pendel-Weltmeister"" loswerden kann. Verkehrsengpässe gibt es nämlich praktisch NUR während des Berufsverkehrs. Ständig von Kreiseln auf Ampeln und zurück bauen verursacht nur Kosten.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
kekwurst,2022-05-05 07:29:00+00:00,"Dass eine bessere KI dies ermöglicht, erstaunt mich nicht. Ja, wenn man Menschen oder vordefinierte Ampelphasen den Verkehr regeln lässt, wird dies nicht besonders effizient herauskommen. Dafür war der Kreisel die beste Lösung, da der Mensch hierzu nur das (simple) Konzept (links hat Vorfahrt) verstehen musste und voilà. Eine ""mitdenkende"" Ampel, wird dies natürlich effizienter gestalten könne. Selbiges gilt für autonome Fahrzeuge. Stau wegen unregelmässigen Spurwechseln, Auffahren, Anfahren etc. wird es nicht mehr geben. ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Brandon@Home,2022-05-05 07:43:00+00:00,@kekwurst KI vertraut man nur wenn man glaubt es gebe fehlerfreie Software. Gibt es aber nicht…,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Schworonakurbler,2022-05-05 07:27:00+00:00,"Ich liebe Kreisel! Normalerweise fahre ich so 20 Runden bevor es dann in eine andere Richtung weitergeht und die langen Gesichter jener, die vergeblich auf eine Lücke hoffen, machen einfach zuviel Spass!",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Gönä,2022-05-05 07:26:00+00:00,"Der wahre Grund für den Verkehrskollaps in Sursee liegt woanders. Das Brücken erneuert oder unterhalten werden müssen ist klar (Bahnhof Oberkirch/Amag-Garage) Das alleine generiert schon Mehrverkehr im Zentrum. Eine Superidee ist aber, dass man dann die kleinere Brücke beim Brändi, Richtung Campus Oberkirch plötzlich nur noch im Einbahnverkehr führt und das dann natürlich auch fleissig mit Polizeikontrollen prüft. Somit leitet man den ganzen Verkehr über die, zu Stosszeiten, eh schon überlastete Innenstadt und fragt sich, warum jetzt nichts mehr läuft. Bravo Verkehrsplaner. Würde mich wundern, wenn dieser Kommentar gedruckt würde, schon lange werden nicht mehr alle Meinungen respektiert. ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Mediozapato,2022-05-05 07:26:00+00:00,Benzinpreise sollten auf Fr. 10 erhöht werden und endlich kann ich freudig Velo fahren.,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Übelkenivel,2022-05-05 07:38:00+00:00,"@Mediozapato .  Und das dann ALLES in deinem Umfeld teurer wird? 
Egal? ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Brandon@Home,2022-05-05 07:46:00+00:00,@Mediozapato Kann man machen! Sämtliche Dienstleistungen und Transporte kosten dann pauschal einfach 1000.- Fr. zusätzlich!,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
GrussAusDerKüche,2022-05-05 07:46:00+00:00,"@Mediozapato bist Du denn auch bereit für dein Brot, Fleisch oder Service Techniker der Dir die Abwaschmaschine repariert ein vielfaches zu bezahlen. Oder gehörst Du dann auch zu diesen, die hier als erste von Abzockern schreibt.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Gerr,2022-05-05 07:49:00+00:00,"@Mediozapato dan kommt halt die Veloverkehrssteuer versicherung 
Irgend welche müssen ja die Velowege bezahlen ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
"Amberparfüm1,2,3,4",2022-05-05 07:59:00+00:00,@Mediozapato dein arbeitsplatz ist sicher zu hause oder um die ecke. viele haben das privileg nicht. deshalb dein komentar ist. unnötig,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Liel,2022-05-05 07:25:00+00:00,"haben wir noch zuviele Steuergelder, die investiert werden müssen, damit der Steuersatz auch weiterhin gerechtfertigt ist?",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Romanagabriela,2022-05-05 07:24:00+00:00,"Vor 35 Jahren hst man alles Kreisel weggerissen und Ampeln gebaut, weil man der Meinung war, dass Kreisel den Verkehr eher blockieren. Als vor ein paar Jahren die Kreiselbauerei wieder anfing, war ich gespannt, wie lange es dauert bis wieder alles umgebaut wird. Und siehe da, es fängt schon an. Einfach eine Frechheit und Verschleuderung von Steuergeldern.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Fredolo,2022-05-05 07:24:00+00:00,"das Problem ist eher das man immer eine Lösung als ultima ratio ansieht. es gibt durchaus Kreuzungskonstellationen wo der Kreisel die bessere Wahl ist. Andere wo eine Ampel die bessere Wahl ist. der Kreisel hat auch einen entscheidenden Nachteil, er hat keine Regulierungsmlglichkeit für die Verkehrsströme.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Bimbo77,2022-05-05 07:24:00+00:00,"Ich sehe Tagtäglich wie ""Intelligent"" das Ampelsystem ist...
Kreuzung leer, wartet man trotzdem vor Roten Ampeln.
Der Rest erübrigt sich....",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Sukram01,2022-05-05 07:23:00+00:00,Verkehr verhält sich wie das ohmische Gesetzt. Wenn der Strom höher ist muss der Querschnitt erhöht werden. Kreisel oder Ampeln sind die Widerstände in der Leitung. Nur eines der beiden Dinge anzufassen wird nicht viel bringen.  Der Kreisel ist ein selbstregulierndes Instrument das gut funktioniert und immer Autos am fahren sind. Ampeln haben immer eine Stillstandzeit durch die Umschaltung und der Verzögerung der Verkehrsteilnehmer. Daher müsste der Kreisel insgesamt mehr Autos pro Stunde bewältigen als ein Ampelsystem. ,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Merel14,2022-05-05 07:23:00+00:00,Fahre täglich am Kreisel Chotten Sursee vorbei und was das Verkehr sehr stark bremst sind: Zebrastreifen rundum den stark befahrene Kreisel. So müssen Autos innerhalb der Kreisel von alle seiten oft stark Bremsen und wird der Fluss gestört. Auch gibt es aktuell überall Baustellen in Sursee und Oberkirch. So wird der Kreisel noch mehr belastet. Es sollten separaten Velostreifen kommen damit keine Velos auf 80er Strassen fahren dürfen und das Verkehr aufhalten. Entstehen sehr gefährliche Situationen so...  Obwohl ich sehr oft dort im Stau stehe ist eine neue Baustelle für Ampeln glaube ich nicht die Lösung für Sursee.,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
KoniWeiss,2022-05-05 07:21:00+00:00,"Kreisel sind nicht das yellow of the egg. Es gibt zuviele und beinahe jeder ist noch mit 4 Fussgänger geschmückt, deren Benutzer das absolute Vortrittstecht haben und nicht schauen, beziehungsweise aufpassen dürfen/müssen/können/wollen",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Gian2.,2022-05-05 07:21:00+00:00,dann muss man noch schneller als bereits mit 50 kmh durch die Kreisel vielleicht. Oder stimmt diese Theorie nur bei den Kreiselrennfahrer??,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
meinCtutWwennichG,2022-05-05 07:20:00+00:00,Gerade in Sursee wäre eine Umgehungsstrasse sinnvoll. Die meisten fahren doch nur durch Sursee um auf die Autobahn zu kommen oder wieder von der Autobahn in Richtung der eigenen Gemeinde.,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Butterblüemli,2022-05-05 07:19:00+00:00,"Auf meinem Arbeitsweg gab es eine Kreuzung mit Ampeln. Jeden Morgen und Abend stand man davor im Stau. Seit es dort einen Kreisel hat, ist der Verkehr flüssiger. ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
AlteSchwedin,2022-05-05 07:15:00+00:00,"Eines der Probleme ist eben die Förderung von ÖV und Velos. Es muss endlich wieder das Leben der Autofahrer erleichtert werden. Seit Jahren werden sie schikaniert und zwar wortwörtlich mit Schikanen, Verlangsamungen, Verengungen, Parkplatzabschaffung usw. Das trägt alles zum Stau bei. ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Factfulness,2022-05-05 07:15:00+00:00,Die nächste Generation sind dann Kreisel mit Ampel auf jeder Einfahrt.,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Realist29,2022-05-05 07:13:00+00:00,"Die Lösung für (fast) alle Probleme besteht darin, die Bevölkerungszahl nicht mehr hoch zutreiben. Daher gilt, wer wirklich was für die Umwelt, Verkehr etc.beitragen will, darf nur nicht mehr als 2 Kinder haben.
Bei den Diskussionen um Verkehr und um den CO2 Ausstoss sieht man wo das Problem ist. Der Verkehr wird nicht grösser, nur weil jemand mit einem Diesel fährt, sonder weil es immer mehr Menschen gibt. 
Beim CO2 verhält sich das genau so.
Das Problem - diese Erkenntnis hätte schon vor 70Jahren beginnen müssen. Denn wenn zu dieser Zeit niemand mehr als 2 Kinder gehabt hätte wären wir jetzt auch keine 8Milliarden und somit wären viele Probleme gelöst, resp. wären gar nie gekommen.
Sorry für alle die mehr als 2 Kinder haben, aber mit diesem Handeln seit Ihr indirekt für diese (und in der Zukunft kommende) Probleme Verantwortlich.

Der Rest ist Pflästerlilösig.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
IlK2022,2022-05-05 07:13:00+00:00,"Es gibt Orte wo Kreisel funktionieren. Und eben Orte wo nicht! 
Es hat auch mit Gewohnheit zu tun. Und dann kommt noch erschwerend; Kreisel brauchen Platz.. je größer der Kreisel desto sicherer. ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
M.1281Z,2022-05-05 07:10:00+00:00,Hilfreich wäre wohl auch das nicht an der Kreiselausfahrt gleich ein Fussgängerüberweg laufend ist denn diese bringen da den Verkehr auch ins stoppen…die gehören weiter hinter ,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Pedrossi,2022-05-05 07:17:00+00:00,"@M.1281Z das Selbe habe ich einem Aargauer EVP-Kantonsrat gesagt. Seine Antwort: die Menschen seien es sich gewohnt, dass dort ein Fussgängerüberweg sei und man es ihnen nicht zumuten kann, dass der Fussgängerüberweg plötzlich 50 Meter vor dem Kreisel wäre. Man merkt einfach, dass viele Politiker ein stockkonservatives Denken haben.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Fredolo,2022-05-05 07:21:00+00:00,"@M.1281Z das sehen die Fussgänger, die dann den Umweg laufen sollen, sicherlich ganz anders.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Gigu22,2022-05-05 07:33:00+00:00,@M.1281Z und fahrradfahrer nicht rechts vorbei dürfen,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
nicknamegk,2022-05-05 07:10:00+00:00,"wow, das hat aber lange gedauert, bis diese Einsicht gekommen ist. Kreisel wären schon ok, wenn da nicht die Fussgängerstreifen wären, das stockt ja mehr statt dass es fliessend macht.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Mr.Proper,2022-05-05 07:08:00+00:00,"es lebe der Kapitalismus… es wird dermassen „nicht im Verhältnis gebaut“ …. Wohnungen, Häuser etc. was in anderen Welt-Metropolen vorherrscht, findet im Raum Sursee und anliegenden Gemeinden seinen Anfang! 
Hätte man sich zuerst mit dem Strassennetz und dem öffentlichen Verkehr auseinandergesetzt und das Netzwerk der Lösungsfindung (Kommunikation) zwischen Stadt und Gemeinden gesucht, so wären wir der Lösung näher…",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
D.Enk-Zettel,2022-05-05 07:08:00+00:00,"Theorien scheitern meistens an der Praxis. Wenn dann noch überforderte Fahrer dazu kommen, ist jedes System das falsche. ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Rasterprogramme,2022-05-05 07:08:00+00:00,ÖV in Ballungszentren Gratis zur Verfügung stellen.. Fahrradwege ausbauen. Und den Individualverkehr mit Motoren noch unattraktiver gestalten. Das müssten Stadtplaner in Betracht ziehen.,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
HAZAI,2022-05-05 07:07:00+00:00,"Entfernt die Fussgängerstreifen 10m nach der Ausfahrt und es wird schon effizienter. Kann ja nicht sein, dass wenn ein Fussgänger kommt, der ganze Kreisel blockiert ist.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Asnu,2022-05-05 07:04:00+00:00,"Luzern hat ja eine super Verkehrspolitik, erlebe es jeden Tag. Besser wird es nicht!",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Luc H.,2022-05-05 07:02:00+00:00,"Immer mal wieder das Konzept ändern, Hauptsache unsere Steuergelder werden verbraten. ",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
nei aber au,2022-05-05 07:00:00+00:00,"das ist wie bei den flüssen und bächen. zuerst werden sie begradigt und jetzt wieder renaturiert. je nachdem, wer in der regierung das sagen hat. dem sagt man arbeitsbeschaffung",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Adrian420,2022-05-05 07:00:00+00:00,Wow echt jetzt? Kreisel wären top wenn nicht vor jeder eifahrt ein zebrastreifen wäre. Es gäbe ja auch noch unterführungen.,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Macht-korrumpiert,2022-05-05 06:57:00+00:00,das kann es doch nicht sein dass soviel geld in strassen oder von mir aus technik wie ampeln verpulvert wird? wehrt euch da unten!!!,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
zürcher1,2022-05-05 06:56:00+00:00,"Und wer bezahlt jeweils dieses Beamten-/ und Politikerspiel?
Wenn ich im Geschäft soviel Geld in den Sand setzen würde, wäre das ch schnell meinen Job los. Nicht unsere Politiker und Beamte!",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Rambi,2022-05-05 06:55:00+00:00,"Alle Fussgänger Streifen weg von den Kreiseln und der Verkehr Läuft wieder. Aber die Verkehrs Politik in der Schweiz muss man erst Verstehen, an Hand von den vielen Baustellen liegt das Geld doch auf der Strasse.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Brumbärli,2022-05-05 06:53:00+00:00,"Wenn die Sturen Autofahrer Reisverschluss im Kreisel beherrschen würden , wäre das Problem gelöst. Aber eben der Wille muss da sein.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Krass,2022-05-05 06:52:00+00:00,"Wie wärs denn mit besseren Umfahrungsstrassen ? Das Ganze muss konzeptionell angegangen werden  mit einem durchdachten Leitsyszund vorallem mit einer Leanstrategie im Verbund. Nicht Studien über Studien aber das haben sie mit der Pflasterpolitik noch nicht geschnallt,",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Macht-korrumpiert,2022-05-05 06:52:00+00:00,"ampeln sind nur da um den autofahrer zu schikanieren. kreisel sind definitiv besser. wie man sieht, funktioniert es ja??? also wozu künstliche probleme schaffen.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Nederlands4EVER,2022-05-05 06:52:00+00:00,"Kreisel muss man fahren können, Blinken und der Reissverschluss ist eine Grundlage.
Das macht in der Schweiz selten ein Auto Fahrer.
Ampeln sollten dann bitte richtig Programmiert sein, aber wenn sie 24h ihr Programm abspulen, bringt das die restliche Zeit nur warte Stau….
Wenn was gemacht wird, bitte richtig!",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Krass,2022-05-05 06:50:00+00:00,"Es gibt Ampeln die zählen runter wanns grün wird, schaffen wir diese Neuerung auch inklusive oder erst in 10 Jahren?",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Blitzu70,2022-05-05 06:49:00+00:00,Es ist auch eine geniale Lösung diese Kreisel nur können viele sie einfach nicht korrekt befahren.,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
JardaniWickJohn,2022-05-05 06:48:00+00:00,"Bitte mehr kreisel in ZH city bauen!!!
Diese ampeln wo 3 autos durchlässt bevor es wieder 5-7min. Rot ist bringen garnichts 😮‍💨",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
mycky,2022-05-05 06:46:00+00:00,das Problem sind nicht die Ampeln und nicht die Kreisel das Problem ist die fehlende Infrastruktur die nicht angepasst wurde mehr Menschen bedeutet automatisch mehr Bewegung wo oder wie auch immer,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
elbaero88,2022-05-05 06:46:00+00:00,Das Problem ist bei den Kreisel vorallem der sture Einsatz von unmittelbar 4 Fussgängerstreifen. Dies sorgt definifitiv für mehr stopp und go und somit zu mehr Verstopfung.,com,https://www.20min.ch/comment/270821781373,270821781373.0,,
Märcu93,2022-05-05 06:45:00+00:00,"Das Problem an Kreiseln sind Personen, die unmötigerweise anhalten, obwohl es dazu keinen Grund gibt. Selbst wenn kein anderes Auto zu sehen ist oder dieses noch 5 Sekunden entfernt ist man, selbst in 2 Sekunden durchgefahren wäre. Der andere Grund sind Fahrer, die den Blinker als unnötige Dekoration sehen und diesen nicht oder viel zu spät nutzen. Und drittens die Polizei, welche beides nicht interessiert.",com,https://www.20min.ch/comment/270821781373,270821781373.0,,
